seed,seed_ci,p_seat_first,p_seat_first_ci,load_scale,load_scale_ci,n_seats,n_seats_ci,n_windows,n_windows_ci,arrivals,arrivals_ci,served,served_ci,balk_food,balk_food_ci,abandon_seat,abandon_seat_ci,abandon_ratio,abandon_ratio_ci,people_arrived,people_arrived_ci,people_served,people_served_ci,pre_claimed_share,pre_claimed_share_ci,instant_claim_share,instant_claim_share_ci,seat_effective_util,seat_effective_util_ci,seat_nominal_util,seat_nominal_util_ci,seat_idle_util,seat_idle_util_ci,seat_idle_pre_util,seat_idle_pre_util_ci,seat_idle_walk_util,seat_idle_walk_util_ci,seat_clean_util,seat_clean_util_ci,seat_free_util,seat_free_util_ci,seat_waste_ratio,seat_waste_ratio_ci,seat_turnover_per_hour,seat_turnover_per_hour_ci,pk_effective_util,pk_effective_util_ci,pk_nominal_util,pk_nominal_util_ci,pk_idle_pre_util,pk_idle_pre_util_ci,pk_free_util,pk_free_util_ci,seat_effective_util_w2,seat_effective_util_w2_ci,seat_nominal_util_w2,seat_nominal_util_w2_ci,seat_idle_pre_util_w2,seat_idle_pre_util_w2_ci,spill_ratio,spill_ratio_ci,served_rate,served_rate_ci,full_house_ratio,full_house_ratio_ci,group_blocked_ratio,group_blocked_ratio_ci,food_wait_mean,food_wait_mean_ci,food_wait_p95,food_wait_p95_ci,seat_wait_mean,seat_wait_mean_ci,seat_wait_p95,seat_wait_p95_ci,seat_wait_served_mean,seat_wait_served_mean_ci,tray_wait_mean,tray_wait_mean_ci,sf_seat_wait_mean,sf_seat_wait_mean_ci,total_time_mean,total_time_mean_ci,total_time_p95,total_time_p95_ci,sf_total_mean,sf_total_mean_ci,qf_total_mean,qf_total_mean_ci,wait_person_min,wait_person_min_ci,wait_person_min_per_head,wait_person_min_per_head_ci,p,scenario
1012.5,2.829016319029167,0.5,0.0,1.15,0.0,200.0,0.0,8.0,0.0,1172.0833333333333,11.923333333333336,992.7916666666666,5.122179664645532,0.0,0.0,179.29166666666666,12.781165145945135,0.15245417677991688,0.00950656970256309,1172.0833333333333,11.923333333333336,992.7916666666666,5.122179664645532,0.4219255507178577,0.0059787941991172825,0.10109030315008156,0.0037756052690334167,0.7613118697596385,0.0038378827558186272,0.8091994878900559,0.003287509965354689,0.04788761813041734,0.0021744818735660756,0.03542577562610789,0.0022757115461684413,0.012461842504309461,0.00015562590608841865,0.02118990262091927,0.00011646584231966915,0.16961060948902482,0.0033339079136245164,0.04378088789592379,0.0028077419103284063,3.3093055555555555,0.01707393221548513,0.8757446466633808,0.004841540183723253,0.9404335640397777,0.002558660758988092,0.04989378820447627,0.00408633930454421,0.05956643596022223,0.002558660758988092,0.5131979381362685,0.002773400927678274,0.5451240805437604,0.0025081282225001213,0.023617809074158433,0.0015169056362872573,0.0320673681476385,0.0022977595960521516,0.8475458232200831,0.00950656970256309,0.6557870370370371,0.008013446821662887,0.0,0.0,0.45585665786422486,0.08146068946734948,1.6792743151278924,0.28928593651866175,9.28357403483614,0.1469041346134616,15.0,0.0,8.257487060731444,0.13889017181708532,8.372252263072154,0.16430552727890615,8.14534042531583,0.16214429046427412,23.541089479634945,0.1725312262915903,35.209963914692615,0.21707670519288907,23.408423555501994,0.1800417067032098,23.67533902757153,0.23161680093546758,3140.6353286197323,247.77906731302014,2.6702841337803025,0.1888967685404596,0.5,busy
1012.5,2.829016319029167,0.55,0.0,1.15,0.0,200.0,0.0,8.0,0.0,1172.0833333333333,11.923333333333336,994.5833333333334,4.849915532906579,0.0,0.0,177.5,12.32292784709209,0.15094318972604523,0.009141426276864716,1172.0833333333333,11.923333333333336,994.5833333333334,4.849915532906579,0.46674421710994674,0.006016257969447285,0.11066176901647791,0.0043863009532166975,0.7628378061213077,0.003669771021921751,0.809066426959927,0.0033164668708142667,0.04622862083861915,0.0017546098070794147,0.035035735639500694,0.0018623322866498768,0.011192885199118452,0.0001900643210990032,0.021224769903764307,0.00010481535200935567,0.16970880313630868,0.0033619279617365773,0.04330744082643275,0.0023022573244393745,3.3152777777777778,0.016166385109688625,0.8797193701307777,0.00418989690447439,0.940655270700649,0.0025471877444714778,0.04759783895070683,0.003387800528309075,0.0593447292993509,0.0025471877444714778,0.514073786497297,0.0026874915398458345,0.5448943386904647,0.0025187782116527922,0.023358052193167694,0.001241432261321937,0.0324818535827645,0.0023088350558305216,0.849056810273955,0.009141426276864718,0.6548611111111111,0.008220734866778384,0.0,0.0,0.30634867416691514,0.057128855173877606,1.2107078459466405,0.21509163655595764,9.299189238270284,0.14586993021964698,15.0,0.0,8.288197946231518,0.1365021594784918,8.357514118552736,0.17273733796888877,8.237839794444591,0.15510818795386389,23.421016739909252,0.16200543494468153,34.96443886970827,0.195755089759211,23.319667079136874,0.18478706972278194,23.547245170028575,0.20584154850502592,2966.4969737241227,219.08918219270865,2.522588262663436,0.16542554567368978,0.55,busy
1012.5,2.829016319029167,0.6,0.0,1.15,0.0,200.0,0.0,8.0,0.0,1172.0833333333333,11.923333333333336,995.625,4.851200844912645,0.0,0.0,176.45833333333334,12.333077469927249,0.15005377786207122,0.00914053546219011,1172.0833333333333,11.923333333333336,995.625,4.851200844912645,0.5087610782617582,0.006259270346187901,0.1202167347780324,0.004471345036982863,0.7637796149046227,0.003678922141073739,0.8087354949503996,0.0033999154951290136,0.044955880045776796,0.0012796358421181904,0.03496745440666831,0.0013904239591150294,0.009988425639108478,0.0001980274651365125,0.021269802997184423,0.00010249037412184195,0.16999470205241599,0.00345450499968047,0.043245150397746214,0.0017428705778225933,3.31875,0.016170669483042157,0.88299471973394,0.0036539442128095114,0.9409285160879751,0.0025465942448027233,0.04590506302256752,0.0024607667912944623,0.05907148391202488,0.0025465942448027233,0.5146538031537796,0.0026867277887051423,0.5446252722442945,0.00257098195183762,0.023312441312736895,0.0009268433317478577,0.031349866424849236,0.0021575887901058126,0.8499462221379287,0.009140535462190113,0.6553240740740741,0.008277153400423775,0.0,0.0,0.2018921345815343,0.03774156697690523,0.8796517282572753,0.15710043791048073,9.307602404085051,0.14476761666359342,15.0,0.0,8.305238651658927,0.1337194503766834,8.353814034065492,0.18002689309597947,8.277781061586431,0.14295063912294967,23.33457853320341,0.16055968625338798,34.773852230780406,0.20380661710359535,23.281073912114465,0.1834556814037191,23.41952089652175,0.21898888207003903,2847.4475629780814,208.33597162352999,2.4212047089695417,0.15576886537129042,0.6,busy
1012.5,2.829016319029167,0.65,0.0,1.15,0.0,200.0,0.0,8.0,0.0,1172.0833333333333,11.923333333333336,996.7916666666666,4.704324239026656,0.0,0.0,175.29166666666666,12.121057369853714,0.14906564763114385,0.0089762502992051,1172.0833333333333,11.923333333333336,996.7916666666666,4.704324239026656,0.5514409438947018,0.006491725627581961,0.1295773069586461,0.00500989220890506,0.7646833859546764,0.003482055840489038,0.8089863899165675,0.003564259618767854,0.044303003961890984,0.000886164026394549,0.035534044500684946,0.0009436211300493685,0.008768959461206037,0.00015985624517333814,0.02129683917186771,9.309737719984584e-05,0.16971677091156478,0.003612124648989873,0.04392525869320196,0.0011545699007577367,3.322638888888889,0.015681080796755526,0.8850811417157693,0.0030713816401334673,0.9411654931881864,0.0025427919836458696,0.045472079352529025,0.001684815903437773,0.05883450681181355,0.0025427919836458696,0.5153026498556231,0.002624230901585299,0.5448394290033282,0.0027031550774169284,0.023690251369927185,0.0006287790974638173,0.03110487272170713,0.0022933252955525435,0.8509343523688561,0.008976250299205102,0.65625,0.008628672161503778,0.0,0.0,0.1307662756252146,0.024541404422324845,0.6256017793165456,0.12033669130040908,9.322532005272764,0.14465563315551716,15.0,0.0,8.3304145803554,0.13542554898916884,8.362499808612023,0.20682700859761963,8.316789804132434,0.1462789751599525,23.289686420156155,0.16382871640320212,34.702144183559405,0.20971141049809422,23.26423355183717,0.18196134882203682,23.345354597940602,0.25071132213213415,2759.6750115324107,194.672927254983,2.3466263881449323,0.14460648300920048,0.65,busy
1012.5,2.829016319029167,0.6999999999999998,4.537351067666802e-17,1.15,0.0,200.0,0.0,8.0,0.0,1172.0833333333333,11.923333333333336,997.0,4.558599454383687,0.0,0.0,175.08333333333334,11.986205094206694,0.14889217698735568,0.008849120739347724,1172.0833333333333,11.923333333333336,997.0,4.558599454383687,0.5955125021887929,0.006277614715651102,0.13940741190703623,0.004841032226850816,0.7648060891119681,0.003315028456985258,0.8094836131884486,0.00348420399242918,0.04467752407648057,0.0007276624567554216,0.03719439985972831,0.0007800568111375163,0.007483124216752249,0.0001541291676491288,0.02130211186236611,8.984688760965534e-05,0.16921427494918528,0.0035279874380098044,0.045947533267288836,0.0009338561308174355,3.3233333333333337,0.01519533151461232,0.88541197247132,0.002774559844910631,0.9414378350557878,0.002559968735950597,0.046969296952832286,0.0013517475580323887,0.05856216494421212,0.002559968735950597,0.5153971653665702,0.002537498773471362,0.5451829150518689,0.002655052317133499,0.02479686079640983,0.000519893749275388,0.031387574415599716,0.002267021259369151,0.8511078230126442,0.008849120739347722,0.656712962962963,0.008620370370370369,0.0,0.0,0.09660367572994688,0.017208141717816875,0.49771975449707107,0.08930594420836807,9.336473285866937,0.144427579212624,15.0,0.0,8.348377191130647,0.13388520549761007,8.339627919375534,0.20770850111069247,8.355393308989223,0.1423700647009884,23.272939007814916,0.1604691461970126,34.675751779412565,0.18117144688129747,23.255579522706,0.16224631593560818,23.32184791342689,0.259843563246517,2722.569447548139,188.38810127735647,2.315183340942798,0.13916615889932307,0.7,busy
1012.5,2.829016319029167,0.75,0.0,1.15,0.0,200.0,0.0,8.0,0.0,1172.0833333333333,11.923333333333336,996.375,4.530748290565673,0.0,0.0,175.70833333333334,11.967937959801674,0.14942578077022897,0.008838456108500566,1172.0833333333333,11.923333333333336,996.375,4.530748290565673,0.6369157976622591,0.006208980540064074,0.14922500402410607,0.004440203134121516,0.7643360556854986,0.003307930977209535,0.8096694652969495,0.003468177236495342,0.04533340961145116,0.000493816932665157,0.039078201278117806,0.0005014455769115802,0.006255208333333359,0.0001467921109513746,0.021281868688018984,9.074824403866442e-05,0.16904866601503143,0.0035143571462252243,0.04826562321321859,0.0005998038606137032,3.3212500000000005,0.015102494301885584,0.8852065267746766,0.0026021213324848615,0.9417934003263763,0.002572289223785782,0.049057152218703555,0.0009244769481405602,0.05820659967362376,0.002572289223785782,0.5150781230637304,0.0025357443042311164,0.5453018029864082,0.002639258553620307,0.02605354103378887,0.00033416341244320796,0.03156316552074304,0.002353214970661797,0.8505742192297711,0.008838456108500568,0.65625,0.008452622454323915,0.0,0.0,0.07651120546818461,0.011493180890983981,0.4045749486380732,0.057535616198101845,9.347770769778402,0.14182342418930616,15.0,0.0,8.357202355901366,0.13260082540904095,8.357270049094554,0.23216226697468348,8.357636083369307,0.14095222006272667,23.26173691813519,0.15713293515573196,34.665197280963575,0.2032619830008417,23.26123368675162,0.17727316353864067,23.265182335067138,0.2604724439153316,2711.8903758498304,183.09593173557644,2.306295230569638,0.13493452436422948,0.75,busy
1012.5,2.829016319029167,0.8000000000000002,4.537351067666802e-17,1.15,0.0,200.0,0.0,8.0,0.0,1172.0833333333333,11.923333333333336,996.0416666666666,4.497860025252374,0.0,0.0,176.04166666666666,11.867497563932831,0.14971512863516248,0.008742978771710269,1172.0833333333333,11.923333333333336,996.0416666666666,4.497860025252374,0.6771283882292666,0.007233717913119921,0.15898622468350784,0.004635749916274668,0.7640770596187224,0.0032110177368325915,0.8099672167181194,0.0033823695311226347,0.04589015709939722,0.0003931630115818497,0.040820365432730536,0.00041770964264684453,0.005069791666666685,0.0001493477846976057,0.021276951045904033,9.009378877361445e-05,0.16875583223597654,0.003426388786620618,0.050398941138615566,0.0004944296086700395,3.320138888888889,0.014992866750841265,0.8852472549621272,0.0026251844210339304,0.9421372878207023,0.002549976340300509,0.05076515816694011,0.0006467295863702952,0.057862712179297615,0.002549976340300509,0.5148899091705871,0.0024694991253738233,0.5454840138829514,0.0025837782458398547,0.02721424360125335,0.00027829838685231874,0.03135538497610469,0.002314360461236652,0.8502848713648374,0.008742978771710269,0.657638888888889,0.008181447975895628,0.0,0.0,0.0593866708100442,0.007723244467615232,0.34107864944134886,0.045490416166226566,9.35896371584195,0.1403670255409016,15.0,0.0,8.36807426577157,0.1311826515970853,8.460543299115677,0.23308788878926076,8.345997924695077,0.13520936728571398,23.255231981069002,0.1535078863540392,34.64737707002635,0.19533248450511526,23.22606961452124,0.15339968082257968,23.37758279081505,0.24464895721137284,2699.822194534403,179.2181845866498,2.296173025771706,0.1315502940128984,0.8,busy
1012.5,2.829016319029167,0.85,0.0,1.15,0.0,200.0,0.0,8.0,0.0,1172.0833333333333,11.923333333333336,994.75,4.477344094988404,0.0,0.0,177.33333333333334,11.727802138302348,0.15082466071109735,0.008612972728046661,1172.0833333333333,11.923333333333336,994.75,4.477344094988404,0.7211694450974709,0.007253980877956242,0.1687629847921365,0.004585642316810922,0.7631174267207822,0.003197490050527857,0.8100168655361774,0.003280724637594176,0.046899438815395024,0.00032908993490745833,0.04315152214872834,0.00037263149180831326,0.003747916666666679,0.00012801839650220317,0.021250566104186814,9.450185239342002e-05,0.1687325683596359,0.003326750164094874,0.05327639173033375,0.0004870165988429195,3.3158333333333334,0.014924480316627993,0.8845687353914148,0.002602026783575275,0.9425288221149756,0.0025632401201035942,0.05349994961315343,0.0006206756081597664,0.057471177885024434,0.0025632401201035942,0.5141732763755424,0.002401580469073401,0.5454401456470456,0.0024645047627359176,0.028768258160391923,0.00024838355648802344,0.03135459992052416,0.0023303155426899302,0.8491753392889025,0.008612972728046665,0.6569444444444444,0.008192926112781515,0.0,0.0,0.0505930892979792,0.005271103753351047,0.2941379285817036,0.030979783641189692,9.365340813446412,0.1415217957397485,15.0,0.0,8.367154210167934,0.13154629342647875,8.42391279878946,0.2571795274714244,8.357772758030176,0.12600636263495857,23.244216049456195,0.1535208022434081,34.61516061183013,0.18208167778931378,23.232923894043296,0.1519893256845723,23.31305807604834,0.2992242844410791,2710.318408761983,177.70426641199884,2.3052413627789825,0.13028997069368903,0.85,busy
1012.5,2.829016319029167,0.9,0.0,1.15,0.0,200.0,0.0,8.0,0.0,1172.0833333333333,11.923333333333336,994.5833333333334,4.479933951807815,0.0,0.0,177.5,11.787190787743562,0.1509639084699599,0.008662070372776182,1172.0833333333333,11.923333333333336,994.5833333333334,4.479933951807815,0.7627326388263884,0.008183509526296796,0.17736789597332359,0.004853317297101534,0.7628613939671997,0.003204345435059809,0.810720275695281,0.003298834862344808,0.04785888172808156,0.0002930953264490153,0.04533179839474821,0.00033319745389576063,0.0025270833333333417,0.00011265663679521847,0.021235315663773905,9.369014340021119e-05,0.16804440864094505,0.00334361820615197,0.05591848415009506,0.0004154087120362436,3.3152777777777778,0.014933113172692697,0.883893128896038,0.0026075459308900753,0.9428122699201683,0.0025539785569422863,0.055926176035273334,0.0005735704953659213,0.05718773007983161,0.0025539785569422863,0.5140712679259533,0.0024112449242282346,0.5459786570812054,0.0024773732579938543,0.030222666933029958,0.00022220352651551443,0.03171657993618741,0.0023549969603928207,0.84903609153004,0.008662070372776186,0.6585648148148149,0.008264167924940809,0.0,0.0,0.04350812576454257,0.00456471619717107,0.264089526765313,0.0287179576610384,9.381889076748273,0.1405449431139507,15.0,0.0,8.385405279356872,0.1313707307455852,8.436150695631277,0.3625533187220415,8.377287672846862,0.11872127154362287,23.255116432642755,0.1529211197218258,34.63240232231192,0.17791494952825307,23.24723135250746,0.14475733833691035,23.312620922011064,0.37418552734353494,2705.725523111894,178.66313005716975,2.301297209263747,0.1312380553752869,0.9,busy
1012.5,2.829016319029167,0.9499999999999998,4.537351067666802e-17,1.15,0.0,200.0,0.0,8.0,0.0,1172.0833333333333,11.923333333333336,993.75,4.532955813351494,0.0,0.0,178.33333333333334,11.898647266109078,0.15167091556720413,0.008743294745977286,1172.0833333333333,11.923333333333336,993.75,4.532955813351494,0.8048357177779342,0.007981637885488724,0.18733058008354833,0.004984148226894954,0.7621873572509195,0.003270856189213225,0.8110569848850858,0.003359920776405488,0.04886962763416633,0.00032502430368846395,0.04759671096749966,0.0003525403708718174,0.0012729166666666709,8.588515918150766e-05,0.021214090946164253,9.697748568553623e-05,0.16772892416874993,0.0034069932858298243,0.05868841629240027,0.0004495807345955108,3.3125,0.015109852711171622,0.8832780905769667,0.002557823814002565,0.943198977220075,0.002553674516559676,0.05842494177923565,0.0006533884771531388,0.05680102277992496,0.002553674516559676,0.5136793711495484,0.002428573708811503,0.5462598245833413,0.0024924957095565185,0.03173184232268158,0.00023488490108833715,0.03185625781960102,0.0023236725675979224,0.8483290844327959,0.008743294745977293,0.6590277777777778,0.008541100913408387,0.0,0.0,0.0387400836610322,0.005048202689116113,0.2434781187523849,0.03234531395685629,9.3908393879936,0.14135837345634375,15.0,0.0,8.390475687823686,0.13203448658730135,8.530944551023481,0.534996099964948,8.380268807967626,0.1212591251516272,23.25635274013685,0.1544603527413984,34.595894853540855,0.18837238086437696,23.240930738646785,0.1530159718569976,23.553151215363,0.5009179604174195,2713.4582710356603,180.9886361869323,2.3077925179334207,0.13303244752904886,0.95,busy
1012.5,2.829016319029167,1.0,0.0,1.15,0.0,200.0,0.0,8.0,0.0,1172.0833333333333,11.923333333333336,993.2916666666666,4.444941419979925,0.0,0.0,178.79166666666666,11.728580965889693,0.15206919938947527,0.008594259353075291,1172.0833333333333,11.923333333333336,993.2916666666666,4.444941419979925,0.8479308006105247,0.008594259353075293,0.1962660276696783,0.005053050890318143,0.7617576454424174,0.0031918765119586944,0.8116679075263038,0.003323139566689674,0.04991026208388636,0.0002723040753092809,0.04991026208388636,0.0002723040753092809,0.0,0.0,0.02119600766836956,9.461888978851832e-05,0.1671360848053267,0.003364537793510584,0.06149294445780598,0.00029903006936444023,3.3109722222222224,0.01481647139993309,0.8825963197854408,0.0025176702264460052,0.9435240056880932,0.00255136248057788,0.06092768590265237,0.0005290235760249068,0.0564759943119067,0.0025513624805778806,0.5134437619615048,0.002397389523959027,0.5467179521314605,0.002484058339153786,0.03327419016995564,0.00018130861350848968,0.032101601781850765,0.0024658297958355794,0.8479308006105247,0.008594259353075293,0.6601851851851852,0.008359461633098905,0.0,0.0,0.034348772400088635,0.0041876600620001335,0.22582910694288152,0.030101599792787335,9.402944826071684,0.1409183173520705,15.0,0.0,8.401764380790313,0.13125977785607007,,,8.401764380790313,0.13125977785607007,23.26320021481915,0.15293195144211824,34.65293042001873,0.20261816318155806,23.26320021481915,0.15293195144211824,,,2715.954742469638,177.86771340279213,2.3100591512115023,0.13034711725496143,1.0,busy
