seed,seed_ci,p_seat_first,p_seat_first_ci,load_scale,load_scale_ci,n_seats,n_seats_ci,n_windows,n_windows_ci,arrivals,arrivals_ci,served,served_ci,balk_food,balk_food_ci,abandon_seat,abandon_seat_ci,abandon_ratio,abandon_ratio_ci,people_arrived,people_arrived_ci,people_served,people_served_ci,pre_claimed_share,pre_claimed_share_ci,instant_claim_share,instant_claim_share_ci,seat_effective_util,seat_effective_util_ci,seat_nominal_util,seat_nominal_util_ci,seat_idle_util,seat_idle_util_ci,seat_idle_pre_util,seat_idle_pre_util_ci,seat_idle_walk_util,seat_idle_walk_util_ci,seat_clean_util,seat_clean_util_ci,seat_free_util,seat_free_util_ci,seat_waste_ratio,seat_waste_ratio_ci,seat_turnover_per_hour,seat_turnover_per_hour_ci,pk_effective_util,pk_effective_util_ci,pk_nominal_util,pk_nominal_util_ci,pk_idle_pre_util,pk_idle_pre_util_ci,pk_free_util,pk_free_util_ci,seat_effective_util_w2,seat_effective_util_w2_ci,seat_nominal_util_w2,seat_nominal_util_w2_ci,seat_idle_pre_util_w2,seat_idle_pre_util_w2_ci,spill_ratio,spill_ratio_ci,served_rate,served_rate_ci,full_house_ratio,full_house_ratio_ci,group_blocked_ratio,group_blocked_ratio_ci,food_wait_mean,food_wait_mean_ci,food_wait_p95,food_wait_p95_ci,seat_wait_mean,seat_wait_mean_ci,seat_wait_p95,seat_wait_p95_ci,seat_wait_served_mean,seat_wait_served_mean_ci,tray_wait_mean,tray_wait_mean_ci,sf_seat_wait_mean,sf_seat_wait_mean_ci,total_time_mean,total_time_mean_ci,total_time_p95,total_time_p95_ci,sf_total_mean,sf_total_mean_ci,qf_total_mean,qf_total_mean_ci,wait_person_min,wait_person_min_ci,wait_person_min_per_head,wait_person_min_per_head_ci,p,scenario
1012.5,2.829016319029167,0.0,0.0,1.0,0.0,200.0,0.0,8.0,0.0,1019.0,10.423553595833688,1004.1666666666666,8.190492780088164,0.0,0.0,14.833333333333334,4.91795743312299,0.014375473892021262,0.004716110649070103,1019.0,10.423553595833688,1004.1666666666666,8.190492780088164,0.0,0.0,0.0,0.0,0.770050697304329,0.005050080238428448,0.795152960410744,0.005236730441191297,0.025102263106414478,0.0002035950406692323,0.0,0.0,0.025102263106414478,0.0002035950406692323,0.021432594010089345,0.00011366756353158886,0.18341444557916664,0.005312812093549534,0.0,0.0,3.3472222222222228,0.027301642600293875,0.8881513774113174,0.003615120053144495,0.9189611207951605,0.0036823701618486347,0.0,0.0,0.08103887920483953,0.003682370161848634,0.5190318266446592,0.004110540795670704,0.5357679377557704,0.004236875823743396,0.0,0.0,0.037021862955813466,0.004505915777689678,0.9856245261079787,0.004716110649070108,0.6300925925925925,0.009697693157626286,0.0,0.0,1.8206801070775345,0.14861606826544463,4.450553934504286,0.31535126147701154,6.431401132116837,0.25278642133861595,14.470209969970464,0.2836655916522955,6.311238398981682,0.22306227010496918,6.311238398981682,0.22306227010496918,,,22.95846621163226,0.30298970876490366,35.420834185913684,0.46530867651941055,,,22.95846621163226,0.30298970876490366,2054.784566563771,206.65615351246367,2.007822941706517,0.18827109137348055,0.0,base
1012.5,2.829016319029167,0.05000000000000001,2.835844417291751e-18,1.0,0.0,200.0,0.0,8.0,0.0,1019.0,10.423553595833688,995.0833333333334,7.594637282908065,0.0,0.0,23.916666666666668,6.236030843118764,0.023224625858435405,0.005949320749886087,1019.0,10.423553595833688,995.0833333333334,7.594637282908065,0.049012969194936994,0.0029470108865966636,0.012341768977087678,0.001164474696205179,0.7634512921842149,0.004582732563021183,0.7935323133675191,0.0050072183836569655,0.03008102118330382,0.0007275838850579233,0.00645616766436223,0.0006842371272448015,0.023624853518941585,0.00019814122351995663,0.021261511734731047,0.00010601118363430856,0.1852061748977499,0.00507385148760208,0.008123476382097405,0.0008451259551932058,3.3169444444444447,0.025315457609693556,0.880187700644058,0.0036967713292755115,0.9195752388210542,0.003666563314471374,0.010468193304736707,0.0012383367221820514,0.08042476117894572,0.003666563314471374,0.514411540612596,0.0037840095671790807,0.5344670412777265,0.004078724261017408,0.004304111776241486,0.0004561580848298677,0.035763843279026514,0.004352093227986038,0.9767753741415645,0.005949320749886087,0.6266203703703703,0.009081468404303477,0.0,0.0,1.6093042204674692,0.14084919094462162,4.033203901222538,0.3334656469636267,6.777190553644092,0.2687030785724078,14.680085583873145,0.21252991122678894,6.588531204912378,0.23074326618440907,6.619270218939218,0.23315442763709662,6.02367963299357,0.34407356753537016,23.026522459339727,0.2929849247742627,35.63244448422349,0.44902735009552974,22.34883341164982,0.5441115824415109,23.063534040019363,0.2908097887894514,1963.1544778463551,204.6395966359035,1.918062421775919,0.1877982767148253,0.05,base
1012.5,2.829016319029167,0.10000000000000002,5.671688834583502e-18,1.0,0.0,200.0,0.0,8.0,0.0,1019.0,10.423553595833688,987.875,7.164986650067967,0.0,0.0,31.125,6.978995115780421,0.03025569490121947,0.006645411144578764,1019.0,10.423553595833688,987.875,7.164986650067967,0.09875727739261524,0.004033796340129925,0.025276321309160996,0.0020893603071535476,0.7582451448857439,0.004092175748115305,0.7919275708817389,0.004651136779740755,0.03368242599599446,0.0009647911415258558,0.011503267354102037,0.0009357093806742949,0.022179158641892422,0.00019252936653783279,0.021139636257652177,0.00010773843728612543,0.1869327928606089,0.004716684762817326,0.01450651341261238,0.001144729856776627,3.2929166666666667,0.02388328883355991,0.8747144090243566,0.0038652407130124002,0.9201504527318688,0.00365979101191024,0.018314622041811623,0.0016429446391990176,0.07984954726813136,0.00365979101191024,0.510587969898107,0.0033368047303417273,0.5330444821025088,0.0037277059998471578,0.0076697066488460135,0.0006241913437259091,0.03419747895194788,0.003928498726796071,0.9697443050987804,0.006645411144578765,0.6256944444444444,0.008616216475239231,0.0,0.0,1.3931461481174832,0.1417439127647977,3.595447442217875,0.3521520350871796,7.0445416783555705,0.25168903343144544,14.85787802404493,0.10014539161575449,6.803314419178935,0.21113390685134012,6.866329541802479,0.21873175806763342,6.263832623355107,0.26641846524192286,23.02266089121061,0.27055598950283427,35.643945952403904,0.40874182360725403,22.197932904106874,0.34035532988836265,23.119344616474546,0.27975325888691105,1845.5814842348866,211.63502004767943,1.802338157688409,0.19601269497937732,0.1,base
1012.5,2.829016319029167,0.15,0.0,1.0,0.0,200.0,0.0,8.0,0.0,1019.0,10.423553595833688,981.8333333333334,6.556726236255261,0.0,0.0,37.166666666666664,7.779999875811881,0.03612987334137791,0.0073760849964112545,1019.0,10.423553595833688,981.8333333333334,6.556726236255261,0.14526904089429485,0.004557572436631363,0.03751430723986706,0.0025149004110110017,0.7540000156799449,0.003776010188695422,0.7901021918967578,0.004338241703490271,0.036102176216812505,0.0012076938201827055,0.015259917101087364,0.0012159429811070838,0.020842259115725143,0.00016675954207104256,0.021035014009909526,0.00010354969723544721,0.18886279409333265,0.004396814792090245,0.019291764384898397,0.00149721888259366,3.272777777777778,0.02185575412085084,0.8712624505632314,0.004251313454757133,0.9206194664771546,0.0036343616967831026,0.023857537404899574,0.0021292396151830215,0.07938053352284534,0.0036343616967831026,0.5076510759974859,0.003072508677219186,0.5317210010048115,0.003486037913154494,0.010174091673992006,0.0008111815987712219,0.03295794978414282,0.003642444950795953,0.9638701266586222,0.00737608499641125,0.6236111111111111,0.008322980686915064,0.0,0.0,1.1743214293926492,0.12612905489439616,3.156470864964979,0.3393469740401259,7.242628890432951,0.24178754654075724,14.932211644319148,0.04151475117584647,6.95877938050194,0.2003276800901927,7.039918699190506,0.2062664601175256,6.5076974984363245,0.23654487682495598,22.964508196143992,0.24929400718258785,35.32725597287875,0.36267237657443946,22.17399142473627,0.2861649094488927,23.105275151303402,0.25705249921771933,1711.7602918119635,208.57470782515335,1.6711323042831365,0.19378845013059653,0.15,base
1012.5,2.829016319029167,0.20000000000000004,1.1343377669167004e-17,1.0,0.0,200.0,0.0,8.0,0.0,1019.0,10.423553595833688,975.9166666666666,6.102922045047168,0.0,0.0,43.083333333333336,8.232233893617641,0.04190226570452286,0.007752275007257648,1019.0,10.423553595833688,975.9166666666666,6.102922045047168,0.19055043990329787,0.004788717104589581,0.049711859066322,0.002820044751526118,0.7498258229611565,0.0036458107199870173,0.7874311981055356,0.004111247726570735,0.03760537514437859,0.0013094667122606637,0.018063354634282377,0.0013410197078473636,0.019542020510096212,0.00016427025375912157,0.020956834183772585,0.00010522612758600795,0.19161196771069164,0.004172862489524716,0.022919764083562236,0.0016635620129846504,3.253055555555555,0.02034307348349056,0.8693733582015074,0.00437049590602382,0.9210831827926164,0.0036155594724682455,0.02781678430282938,0.002313338340356976,0.07891681720738374,0.0036155594724682455,0.5045612050120973,0.0028528002206823855,0.5296327814090743,0.0032149479685328196,0.012043104174754576,0.0008946149471069464,0.03065883015341427,0.00303890234925438,0.9580977342954772,0.007752275007257646,0.6210648148148148,0.007919075167337048,0.0,0.0,0.9572786587720005,0.11369794981568208,2.672699578378618,0.3341884675678632,7.392319914632249,0.23195965444484193,14.951937917565457,0.030444821385551095,7.065794254903975,0.19462881820488637,7.164458856487187,0.1999005127603291,6.667773269745669,0.22801095033779908,22.853347326658593,0.23331682472283508,34.95726363790309,0.342805822544787,22.25132533863788,0.30920295676317966,23.00117592449833,0.23505901727905287,1581.1114135310079,203.35684586752922,1.5430793938758198,0.1890760379288694,0.2,base
1012.5,2.829016319029167,0.25,0.0,1.0,0.0,200.0,0.0,8.0,0.0,1019.0,10.423553595833688,971.2083333333334,5.738613668452408,0.0,0.0,47.791666666666664,7.899232389479067,0.046528630126908554,0.007387306023321704,1019.0,10.423553595833688,971.2083333333334,5.738613668452408,0.23731668608448586,0.004940779206414553,0.06220028746666128,0.003009421268204955,0.7466016416111044,0.0037661461729574823,0.7849450637719135,0.004130348014177705,0.03834342216080852,0.0013823005836931716,0.020108840099068697,0.001419826578393715,0.018234582061739824,0.00016723523959671517,0.020898187350588477,0.00010382119347257978,0.19415674887749815,0.004194275373006621,0.025602061869756432,0.001775461477736869,3.237361111111111,0.019128712228174662,0.868895515682667,0.004467396849015019,0.9214914823093646,0.003598536030728647,0.03017843326038876,0.002472481400094213,0.07850851769063533,0.003598536030728647,0.5020674304546936,0.002880803433197856,0.5276320449400873,0.0031819390805654696,0.01340767004094925,0.0009473966445057011,0.028823014810928565,0.002377073648198916,0.9534713698730916,0.007387306023321705,0.6180555555555556,0.008552096358217453,0.0,0.0,0.7470894284818262,0.10183937094116531,2.218957782100606,0.302846668137218,7.507166029279706,0.22656068688896241,14.96813577693864,0.021548099311138734,7.1468811706052575,0.19633801962262362,7.255559134982815,0.20758841719799756,6.823838286689852,0.21289967519026912,22.722538611150537,0.23351038220382433,34.71562215427994,0.3016915393903451,22.20116780356844,0.26958853578812675,22.896098088035497,0.254169135519115,1442.90242668867,194.84241885182806,1.4075738730144474,0.18131979687063032,0.25,base
1012.5,2.829016319029167,0.3,0.0,1.0,0.0,200.0,0.0,8.0,0.0,1019.0,10.423553595833688,967.5,5.166849739627045,0.0,0.0,51.5,7.91948834535249,0.05015238188547987,0.007344723368087925,1019.0,10.423553595833688,967.5,5.166849739627045,0.2863192685063933,0.00579372985476513,0.07485850735654483,0.0032777802414461635,0.7440628643165254,0.0035373017234350073,0.7825074846427826,0.003942362030761652,0.03844462032625687,0.0014341043879662594,0.021550870326257077,0.0014542290342301214,0.016893749999999784,0.0001693369021006409,0.020852857988893247,0.00010468670141467899,0.19663965736832414,0.00400185312351458,0.027522182532772332,0.0018120522729005353,3.2249999999999996,0.01722283246542351,0.8695786652747953,0.004388014697452212,0.9218395552024908,0.0036021020914962128,0.03135646188231076,0.0025800905669204704,0.07816044479750929,0.0036021020914962128,0.5001159615041068,0.002599341588873511,0.5257479400253282,0.0029342279897503778,0.014368784076776775,0.0009702218600538877,0.027291216803035822,0.002158004179286396,0.9498476181145202,0.007344723368087924,0.6155092592592593,0.00818582249724865,0.0,0.0,0.5482134350320175,0.09397045561382887,1.7371733519918486,0.279374423168623,7.595610536204611,0.2199785982441237,14.977654132826599,0.016382136900342997,7.209841716742133,0.19078877584699103,7.317459284026874,0.20410171875832867,6.962869597445032,0.20285837726009773,22.586137534648728,0.22851441523545024,34.40990087389657,0.28816074674441877,22.297522243386013,0.26941873400865224,22.711404741557313,0.24289503399213475,1303.1626487445535,187.08795548111664,1.2705990704124623,0.17421797205071285,0.3,base
1012.5,2.829016319029167,0.3499999999999999,2.268675533833401e-17,1.0,0.0,200.0,0.0,8.0,0.0,1019.0,10.423553595833688,964.9583333333334,5.094250512590067,0.0,0.0,54.041666666666664,8.022061421133875,0.05264129852168159,0.007414431330599596,1019.0,10.423553595833688,964.9583333333334,5.094250512590067,0.33319336725145704,0.006199118931091254,0.087137805587924,0.003924432956715683,0.7423055896530156,0.003716901842180673,0.7808419488679922,0.003970636714644484,0.03853635921497602,0.001394082596408643,0.02290062251683914,0.0014208407019596142,0.015635736698136875,0.00016573135974852504,0.02081873379711338,0.00010399897358118873,0.19833931733489454,0.004031546170375211,0.029315386576763396,0.001779984806976828,3.216527777777778,0.016980835041966843,0.8702906953315468,0.004305812096057162,0.9222489244893057,0.0035596032191150128,0.03257008345701792,0.002533179976958031,0.07775107551069428,0.0035596032191150136,0.4987809394964175,0.0026846234227893167,0.5244742192505899,0.0029065610077412722,0.015268279754172318,0.0009478853199975229,0.02631689417087214,0.0020780502799289287,0.9473587014783185,0.007414431330599597,0.612962962962963,0.008537432618218552,0.0,0.0,0.4193750113781169,0.08239424749304566,1.425657333669846,0.26298927463080346,7.640977542563437,0.21753616918337843,14.984198705705277,0.011694393097683761,7.236728103229727,0.19187694906750644,7.348320160732445,0.20405748185784653,7.035660790132035,0.21112093652514125,22.48330019162596,0.22197514299150567,34.170997612730396,0.24577412349673008,22.170007148012626,0.25400533925830987,22.655487790366106,0.23313012586075035,1215.1845935164201,174.77891908258897,1.1850488498092935,0.16250726937218882,0.35,base
1012.5,2.829016319029167,0.4000000000000001,2.268675533833401e-17,1.0,0.0,200.0,0.0,8.0,0.0,1019.0,10.423553595833688,963.8333333333334,5.288877948269446,0.0,0.0,55.166666666666664,8.10164258409284,0.053748038702097455,0.007489966130863063,1019.0,10.423553595833688,963.8333333333334,5.288877948269446,0.37721052767224555,0.007080997796196212,0.09812537863699788,0.004799969346954636,0.7415437226872138,0.0037845302673388905,0.7799895081460573,0.003971912251871726,0.03844578545884328,0.0012397337186515294,0.02395739442448633,0.001268964589081807,0.014488391034356942,0.00017999590384535388,0.020805219942271542,0.00010488672974588335,0.19920527191167103,0.004038739458635918,0.030707701290273653,0.0015983648698821066,3.2127777777777777,0.01762959316089815,0.8713019323783803,0.004134640930797471,0.9225907968124898,0.0035393530210477077,0.03322339983431136,0.002230328960847627,0.07740920318751011,0.003539353021047707,0.49817446780710367,0.0027405979110331955,0.5238070586180181,0.002902776676526293,0.015972868588692166,0.0008465980707953865,0.025505358576001544,0.0018976643314612483,0.9462519612979025,0.007489966130863064,0.6125,0.008322980686915065,0.0,0.0,0.3111344020112218,0.06572315104968358,1.1187819162670714,0.2139201349328461,7.680076277190352,0.2127244461480251,14.983071557681876,0.01477076521053741,7.26864238057614,0.18822479675947612,7.359941264512216,0.18871609177044515,7.135433381619298,0.23901249029832827,22.406183364244473,0.20961347354758056,33.99002285921664,0.21793940405319648,22.171463365977626,0.27084326900029704,22.5636230765236,0.20740657293068088,1127.1986980085258,161.58891446416277,1.0992190987950783,0.15004938806808948,0.4,base
1012.5,2.829016319029167,0.45,0.0,1.0,0.0,200.0,0.0,8.0,0.0,1019.0,10.423553595833688,963.2083333333334,5.385775133838261,0.0,0.0,55.791666666666664,8.238202272997507,0.05435892336258361,0.007603506403680473,1019.0,10.423553595833688,963.2083333333334,5.385775133838261,0.42509441343813026,0.006748520472761022,0.10995588174803583,0.005000349933626538,0.7411025223861398,0.0038559839486218012,0.7795717935248359,0.0039832729114282475,0.03846927113869585,0.0010040565345067107,0.02521557513580927,0.0010696761075976713,0.01325369600288658,0.00017058458082499947,0.02080706568824718,0.00010687690454114019,0.19962114078691692,0.004054491052233931,0.03234280925417591,0.0013547046565302616,3.2106944444444445,0.01795258377946088,0.8722605300830851,0.003928869801340057,0.9229226824206513,0.003530150453223558,0.03402096936703351,0.0017945863719815017,0.07707731757934866,0.003530150453223558,0.49783283212334273,0.002784418753433257,0.52348069277845,0.0029028053305533634,0.016811749543996005,0.0007136079928095512,0.024971936373016177,0.0019440201180367983,0.9456410766374163,0.007603506403680466,0.611574074074074,0.008131522160766748,0.0,0.0,0.2213910064865664,0.045472475597625586,0.8997534627742615,0.1666399366485435,7.716127924151081,0.21160229938627104,14.987328485526575,0.010434103407540562,7.301999488041534,0.18515107259218713,7.366224383965819,0.19824106155370658,7.227270082348852,0.22333943882625865,22.34908522540573,0.21112981778966905,33.819567298112744,0.23760282866224774,22.223876633761137,0.2604948675815745,22.45268720759701,0.20749339100861086,1049.9356493712078,153.42898967434903,1.023513028102429,0.14185014561963827,0.45,base
